,node_from,node_to
45811,15403,31515
45812,15403,29110
45813,15403,1450
45814,12495,29399
45815,12495,28545
45816,12495,1715
45817,12495,9656
45818,29663,13719
45819,29663,5121
45820,24802,28707
45821,24802,17459
45822,24802,24522
45823,24802,21926
45824,16631,29367
45825,16631,13220
45826,16631,13924
45827,16631,14079
45828,16631,9187
45829,18675,29399
45830,18675,16864
45831,18675,30756
45832,18675,14516
45833,16923,13719
45834,16923,1463
45835,16923,18570
45836,9368,7094
45837,9368,5993
45838,9368,31755
45839,9368,20493
45840,30744,3462
45841,30744,6414
45842,30744,5788
45843,30744,6023
45844,30744,7499
45845,22223,13299
45846,22223,28865
45847,22223,17787
45848,6622,4101
45849,6622,20689
45850,6622,12589
45851,29188,7067
45852,29188,7172
45853,29188,4149
45854,22283,25157
45855,22283,11314
45856,22283,5121
45857,2588,19233
45858,2588,31958
45859,2588,19775
45860,2588,2483
45861,2588,19773
45862,312,26332
45863,312,15968
45864,312,18850
45865,312,28568
45866,312,26977
45867,14246,31931
45868,14246,20134
45869,14246,25571
45870,14246,22242
45871,19104,4101
45872,19104,20689
45873,19104,12589
45874,19104,21898
45875,7235,29399
45876,7235,1655
45877,7235,4813
45878,7235,5720
45879,7028,9076
45880,7028,21419
45881,7028,23982
45882,7028,29830
45883,7028,642
45884,27311,4101
45885,27311,4563
45886,27311,12589
45887,27311,26920
45888,9614,25157
45889,9614,23477
45890,9614,584
45891,9614,30991
45892,2916,30555
45893,2916,28779
45894,2916,11543
45895,2916,14611
45896,2916,22876
45897,22528,1731
45898,22528,1267
45899,22528,6887
45900,19327,25157
45901,19327,14621
45902,19327,16411
45903,19151,25121
45904,19151,11359
45905,19151,1201
45906,6578,4647
45907,6578,10542
45908,6578,13795
45909,6578,18390
45910,6578,16810
45911,5323,11723
45912,5323,17613
45913,5323,20972
45914,5323,23420
45915,31348,19763
45916,31348,27220
45917,31348,2085
45918,21088,16039
45919,21088,27356
45920,21088,21601
45921,21088,8409
45922,1539,25121
45923,1539,24461
45924,1539,5166
45925,1539,28997
45926,1539,20273
45927,21066,5746
45928,21066,5544
45929,27867,29399
45930,27867,30466
45931,27867,29558
45932,28255,13719
45933,28255,26274
45934,28255,24108
45935,28255,101
45936,31623,31931
45937,31623,19652
45938,31623,25571
45939,31623,9843
45940,8854,15086
45941,8854,15346
45942,8854,27368
45943,8854,8409
45944,1912,4101
45945,1912,17766
45946,1912,21633
45947,1912,5553
45948,7474,13218
45949,7474,17653
45950,7474,7786
45951,463,13719
45952,463,9180
45953,463,15715
45954,463,17917
45955,9811,19763
45956,9811,23104
45957,3386,18143
45958,3386,16847
45959,3386,13032
45960,31664,26332
45961,31664,25676
45962,31664,136
45963,31664,23044
45964,6231,27658
45965,6231,1685
45966,6231,1327
45967,6231,31207
45968,14621,25157
45969,14621,16411
45970,4514,12245
45971,4514,4086
45972,4514,1100
45973,4514,27289
45974,26274,8256
45975,26274,24108
45976,26274,101
45977,13024,4101
45978,13024,21205
45979,13024,7103
45980,22128,29399
45981,22128,3847
45982,22128,29658
45983,22128,10780
45984,22128,16967
45985,23737,14718
45986,23737,6858
45987,23737,26002
45988,23737,10424
45989,24920,29399
45990,24920,16156
45991,24920,5973
45992,24920,14382
45993,24920,31923
45994,17442,24919
45995,17442,14835
45996,3269,18143
45997,3269,767
45998,3269,2237
45999,3269,10552
46000,10152,8256
46001,10152,18199
46002,2857,3453
46003,2857,21771
46004,2857,15877
46005,2857,21176
46006,2857,704
46007,15632,26059
46008,15632,28151
46009,15632,31207
46010,15632,18280
46011,11625,9029
46012,11625,11177
46013,11625,1011
46014,11625,9662
46015,11625,8443
46016,2944,31118
46017,2944,2413
46018,2944,5798
46019,2944,20381
46020,2944,2175
46021,15764,10735
46022,15764,25179
46023,15764,3964
46024,15764,6702
46025,15764,16093
46026,3459,2618
46027,3459,29899
46028,3459,10831
46029,3459,9737
46030,3459,12035
46031,6911,10719
46032,6911,1641
46033,6911,23308
46034,14354,10719
46035,14354,3363
46036,14354,23308
46037,20325,25938
46038,20325,20681
46039,20325,26417
46040,22029,1731
46041,22029,27571
46042,22029,17915
46043,22029,6887
46044,22029,2514
46045,8102,19233
46046,8102,21793
46047,8102,26223
46048,8102,2483
46049,1655,29399
46050,1655,5720
46051,24308,25157
46052,24308,22316
46053,24308,15172
46054,24308,5372
46055,22969,15086
46056,22969,1993
46057,22969,2598
46058,4813,29399
46059,4813,31398
46060,4813,770
46061,4813,7601
46062,6769,29399
46063,6769,20540
46064,15586,4101
46065,15586,15395
46066,15586,31162
46067,15586,17766
46068,781,16691
46069,781,15386
46070,781,23917
46071,781,24025
46072,21793,19233
46073,21793,2483
46074,21793,11060
46075,21793,15868
46076,1267,31118
46077,18243,30555
46078,18243,4402
46079,18243,8765
46080,18243,31781
46081,14708,6585
46082,14708,5513
46083,14708,26261
46084,2666,25157
46085,2666,13341
46086,2666,16411
46087,13220,29367
46088,13220,14079
46089,13220,3719
46090,10768,9029
46091,10768,12641
46092,10768,17786
46093,10768,6708
46094,24461,25121
46095,24461,28997
46096,24461,20273
46097,4086,12245
46098,4086,27613
46099,4086,3139
46100,28975,25157
46101,28975,19827
46102,27772,15086
46103,27772,20296
46104,27772,17450
46105,27772,13187
46106,9935,22668
46107,24689,9935
46108,24689,15997
46109,24689,27482
46110,24689,22954
46111,24689,16327
46112,16919,14718
46113,16919,6858
46114,16919,26002
46115,16919,10424
46116,10764,15086
46117,10764,10943
46118,10764,27898
46119,10764,14654
46120,12911,13777
46121,12911,28571
46122,12911,27711
46123,20296,15086
46124,20296,17450
46125,20296,13187
46126,16736,5746
46127,16736,25835
46128,16736,28008
46129,5047,29399
46130,5047,19045
46131,5047,30019
46132,19889,30555
46133,19889,2600
46134,19889,13773
46135,2413,31118
46136,2413,5798
46137,2413,20381
46138,2413,27422
46139,16105,27658
46140,16105,25359
46141,16105,12461
46142,16105,30644
46143,24819,4101
46144,24819,20578
46145,24819,30179
46146,24819,15395
46147,24819,31162
46148,18113,25609
46149,18113,19487
46150,18113,17897
46151,18113,18750
46152,30708,6585
46153,30708,31083
46154,30708,18723
46155,30708,23494
46156,30708,20965
46157,28701,13777
46158,28701,16466
46159,28701,15557
46160,18495,11949
46161,18495,12261
46162,18495,20273
46163,18495,14721
46164,19349,4647
46165,19349,23917
46166,10453,1731
46167,10453,25573
46168,10453,21716
46169,10453,31642
46170,6425,2618
46171,6425,10605
46172,6425,5739
46173,6425,6701
46174,16286,13299
46175,16286,26689
46176,16286,23402
46177,14396,7067
46178,14396,28201
46179,14396,8710
46180,25357,12245
46181,25357,7607
46182,6129,9029
46183,6129,1702
46184,6129,12826
46185,6129,16645
46186,12025,25609
46187,12025,1514
46188,12025,6635
46189,16156,29399
46190,16156,14382
46191,16156,25518
46192,16156,31923
46193,16156,21283
46194,29205,25609
46195,29205,31495
46196,29205,12975
46197,20491,7094
46198,20491,12568
46199,20491,693
46200,20491,2667
46201,20491,644
46202,3647,14586
46203,3647,26887
46204,3647,11855
46205,27220,19763
46206,27220,2085
46207,31579,5746
46208,31579,31264
46209,31579,4696
46210,31579,10571
46211,12336,25609
46212,12336,4341
46213,12336,13728
46214,12336,6635
46215,12336,18750
46216,19045,29399
46217,19045,9861
46218,19045,6452
46219,25314,2618
46220,25314,28735
46221,25314,1366
46222,5017,3870
46223,5017,12846
46224,5017,10872
46225,4341,25609
46226,4341,13728
46227,4341,6635
46228,4341,18750
46229,22301,26427
46230,22301,693
46231,22301,1646
46232,22301,644
46233,6081,8256
46234,6081,600
46235,6081,2761
46236,25146,12245
46237,25146,7607
46238,25146,26644
46239,7992,14586
46240,7992,24622
46241,2066,26332
46242,2066,7922
46243,2066,1812
46244,2066,8526
46245,2066,11114
46246,28865,19763
46247,28865,16216
46248,28865,27349
46249,28865,28584
46250,31264,5746
46251,31264,4696
46252,31264,10571
46253,25835,5746
46254,25835,28008
46255,6689,10735
46256,6689,5798
46257,6689,31409
46258,16949,16039
46259,18783,3453
46260,18783,24194
46261,18783,11364
46262,18783,18513
46263,15080,26427
46264,15080,27478
46265,15080,15406
46266,22602,9029
46267,22602,7633
46268,22602,8993
46269,26129,28707
46270,26129,30830
46271,26129,18469
46272,26129,16964
46273,24360,31931
46274,24360,4704
46275,24360,26844
46276,24360,6186
46277,31492,22430
46278,31492,9263
46279,31492,4515
46280,1702,9029
46281,1702,7590
46282,1702,450
46283,1702,12140
46284,10812,21418
46285,10812,19555
46286,10812,27268
46287,10812,17493
46288,31629,2618
46289,31629,28735
46290,31629,12978
46291,17312,30555
46292,17312,11543
46293,17312,13843
46294,17312,31908
46295,17312,2571
46296,31958,19233
46297,31958,6829
46298,31958,2483
46299,31958,19773
46300,31958,15868
46301,7741,3870
46302,7741,7709
46303,7741,19289
46304,7741,24608
46305,6176,4647
46306,6176,27558
46307,6176,23807
46308,6176,20777
46309,8562,8256
46310,8562,625
46311,8562,26352
46312,8562,19648
46313,28779,30555
46314,28779,6847
46315,28779,14611
46316,28779,22876
46317,28112,5746
46318,28112,23467
46319,28112,502
46320,28112,2416
46321,10292,29399
46322,10292,25585
46323,10292,27544
46324,14809,29503
46325,14809,21683
46326,14809,1577
46327,14809,15154
46328,27571,1731
46329,27571,27749
46330,27571,30533
46331,30400,25121
46332,30400,28997
46333,30400,19466
46334,30400,1247
46335,16216,19763
46336,16216,27349
46337,16216,31359
46338,16216,26219
46339,15346,15086
46340,15346,27368
46341,15346,8409
46342,31888,28140
46343,31888,15161
46344,31888,19013
46345,18588,30555
46346,18588,1202
46347,18588,23238
46348,18588,25910
46349,18588,24221
46350,31083,6585
46351,31083,434
46352,31083,18723
46353,31083,23494
46354,29721,16039
46355,29721,8244
46356,29721,27356
46357,29721,24099
46358,29721,21601
46359,16796,30555
46360,16796,3078
46361,27558,4647
46362,27558,23807
46363,27558,20777
46364,27558,21560
46365,27558,5157
46366,4563,4101
46367,4563,12589
46368,4563,26920
46369,11671,14586
46370,11671,12289
46371,11671,26887
46372,19271,12181
46373,19271,16112
46374,19271,28439
46375,19271,7298
46376,31910,26332
46377,31910,5889
46378,27643,9029
46379,27643,12641
46380,27643,6708
46381,30019,29399
46382,30019,6452
46383,30019,23317
46384,17450,15086
46385,17450,27185
46386,434,6585
46387,434,18723
46388,434,8032
46389,434,23494
46390,20578,29399
46391,20578,22412
46392,20578,5280
46393,20578,31162
46394,10321,3870
46395,10321,7709
46396,10321,24915
46397,10321,26309
46398,11177,9029
46399,11177,8443
46400,10943,15086
46401,10943,27898
46402,10943,14654
46403,10943,10790
46404,12289,14586
46405,12289,1232
46406,6822,10719
46407,6822,4549
46408,6822,28514
46409,31515,3870
46410,31515,29110
46411,31515,24915
46412,6847,30555
46413,6847,14611
46414,6847,22876
46415,29899,2618
46416,29899,5230
46417,29899,6447
46418,29899,14845
46419,10605,2618
46420,2113,6585
46421,2113,29181
46422,2113,20461
46423,2113,30936
46424,28473,13218
46425,28473,8061
46426,28473,7298
46427,2600,30555
46428,2600,13773
46429,7590,9029
46430,7590,450
46431,7590,12512
46432,7590,12140
46433,25051,4647
46434,25051,10542
46435,25051,18390
46436,25051,27722
46437,25051,7588
46438,10542,4647
46439,10542,13795
46440,10542,18390
46441,10542,16810
46442,22412,29399
46443,22412,5280
46444,22412,31162
46445,25573,1731
46446,25573,21716
46447,25573,2514
46448,21281,31931
46449,21281,25571
46450,21281,21384
46451,31141,5746
46452,31141,28492
46453,31141,17262
46454,31141,18877
46455,31141,13320
46456,14903,16691
46457,14903,27439
46458,14903,8749
46459,24778,18143
46460,24778,11976
46461,24778,19183
46462,20420,21444
46463,20420,17611
46464,6858,14718
46465,6858,19596
46466,14875,29367
46467,14875,14079
46468,14875,21449
46469,14875,31933
46470,29452,22430
46471,29452,5687
46472,29452,18804
46473,29452,14596
46474,450,9029
46475,450,12512
46476,450,31984
46477,450,12140
46478,17653,13218
46479,17653,7786
46480,19555,3453
46481,19555,17493
46482,21419,9076
46483,21419,16539
46484,21419,29830
46485,21419,642
46486,13924,29367
46487,13924,14079
46488,13924,9187
46489,13924,31933
46490,21390,3870
46491,21390,7178
46492,21390,6556
46493,21047,16691
46494,21047,28972
46495,13344,7094
46496,13344,6889
46497,13344,11788
46498,3759,5746
46499,3759,30323
46500,3759,12586
46501,30042,10719
46502,30042,23308
46503,13341,25157
46504,13341,15046
46505,13341,26337
46506,17069,26332
46507,28303,30555
46508,28303,26319
46509,28303,185
46510,10468,8256
46511,10468,21436
46512,10468,625
46513,10468,19648
46514,10468,31379
46515,17043,29399
46516,17043,9675
46517,8766,3870
46518,8766,6189
46519,23901,18143
46520,23901,22321
46521,23901,17747
46522,23901,25315
46523,25585,29399
46524,25585,27544
46525,25585,9185
46526,8244,15086
46527,8244,24099
46528,8244,16768
46529,5889,26332
46530,5889,9323
46531,30454,26332
46532,30454,12159
46533,31260,26332
46534,31260,25159
46535,31260,25595
46536,31260,24728
46537,24684,29399
46538,24684,14382
46539,24684,30989
46540,24684,7007
46541,20689,4101
46542,20689,12589
46543,20689,21898
46544,23477,25157
46545,23477,584
46546,23477,30991
46547,15511,25157
46548,15511,10083
46549,15511,254
46550,29758,29399
46551,29758,3810
46552,29758,22867
46553,29758,2602
46554,5798,31118
46555,5798,16178
46556,19544,26332
46557,15968,26332
46558,15968,18850
46559,15968,26977
46560,10736,29399
46561,10736,5280
46562,10736,3317
46563,10736,27278
46564,1117,14718
46565,1117,29638
46566,1117,6958
46567,1117,22347
46568,1117,6737
46569,11543,30555
46570,11543,13843
46571,11543,18426
46572,11156,25157
46573,11156,24583
46574,11156,28638
46575,11156,17864
46576,11156,26974
46577,3020,10719
46578,3020,4763
46579,3020,14303
46580,3020,4549
46581,4677,11723
46582,4677,28568
46583,7178,3870
46584,14834,26332
46585,14834,21451
46586,14834,14288
46587,14834,20038
46588,16539,9076
46589,16539,7731
46590,16539,1419
46591,16539,21510
46592,16539,3667
46593,27179,31118
46594,27179,19743
46595,27179,29294
46596,4667,28707
46597,4667,24667
46598,4667,30196
46599,4667,11521
46600,4667,1682
46601,2239,30555
46602,2239,14018
46603,2239,20349
46604,2239,31865
46605,5376,14586
46606,5376,29181
46607,5376,20461
46608,14117,29399
46609,14117,21905
46610,14117,9032
46611,14117,29875
46612,5536,9076
46613,5536,7731
46614,5536,21510
46615,5536,14804
46616,5536,3667
46617,7709,3870
46618,7709,19289
46619,26776,14586
46620,26776,1232
46621,7172,7067
46622,7172,4149
46623,7172,25588
46624,27898,15086
46625,27898,14654
46626,27898,8240
46627,15106,19203
46628,15106,24976
46629,15106,15639
46630,15106,1279
46631,31174,13777
46632,31174,28890
46633,31174,14804
46634,31174,27664
46635,3403,10735
46636,3403,5335
46637,3403,30235
46638,26223,21444
46639,27544,29399
46640,27544,9185
46641,10396,29399
46642,10396,3317
46643,10396,18496
46644,10396,22867
46645,10396,11439
46646,8768,13719
46647,8768,25572
46648,8768,28596
46649,18850,26332
46650,18850,26977
46651,28545,29399
46652,28545,10408
46653,28545,1715
46654,28545,9656
46655,27248,19763
46656,27248,27349
46657,27248,31359
46658,27248,26219
46659,9652,29399
46660,9652,19217
46661,9652,31495
46662,18904,27658
46663,18904,2110
46664,18904,27709
46665,18904,12461
46666,5739,2618
46667,5739,6701
46668,5739,1973
46669,9861,29399
46670,9861,6452
46671,9861,10375
46672,17640,2618
46673,17640,10831
46674,17640,9737
46675,17640,12035
46676,10693,27658
46677,10693,13523
46678,10693,10440
46679,10693,10403
46680,4696,5746
46681,4696,10571
46682,14654,15086
46683,14654,10790
46684,24375,25121
46685,24375,11359
46686,24375,27959
46687,24375,1201
46688,3847,29399
46689,3847,10780
46690,3847,16967
46691,31192,13719
46692,31192,22726
46693,31192,3946
46694,27213,26332
46695,27213,26824
46696,27213,7318
46697,27213,17191
46698,17459,19203
46699,17459,11595
46700,17459,28332
46701,17459,21926
46702,13626,9029
46703,13626,29638
46704,13626,20051
46705,25936,19763
46706,25936,31131
46707,25936,25006
46708,25936,17564
46709,20380,10735
46710,20380,23855
46711,20380,5335
46712,20380,12085
46713,20380,13923
46714,1463,13719
46715,1463,18570
46716,21771,3453
46717,21771,15877
46718,21771,24792
46719,21771,21176
46720,21810,18143
46721,21810,31764
46722,22316,25157
46723,22316,15172
46724,22316,5372
46725,24583,25157
46726,24583,10083
46727,24583,254
46728,28949,19763
46729,28949,9765
46730,28949,7715
46731,5185,1731
46732,5185,11676
46733,7743,2618
46734,7743,1973
46735,7743,5114
46736,11154,26332
46737,11154,21589
46738,11154,28763
46739,3363,10719
46740,3363,1641
46741,3363,23308
46742,3363,4763
46743,14172,6585
46744,14172,30049
46745,6189,3870
46746,10831,2618
46747,10831,9737
46748,10831,12035
46749,30291,29367
46750,30291,28151
46751,30291,1685
46752,30291,21449
46753,31398,29399
46754,31398,15192
46755,31398,7601
46756,24976,19203
46757,24976,2438
46758,24976,1279
46759,12934,5746
46760,12934,12611
46761,12934,12586
46762,29942,29399
46763,29942,31162
46764,14079,29367
46765,14079,31933
46766,12641,9029
46767,12641,6708
46768,12641,1836
46769,23982,9076
46770,23982,29830
46771,23982,32005
46772,2452,29367
46773,27613,12245
46774,27613,3139
46775,17690,18143
46776,17690,14388
46777,17690,3259
46778,17690,16847
46779,23807,4647
46780,23807,5157
46781,23190,25121
46782,23190,2110
46783,23190,27709
46784,26726,16691
46785,26726,28972
46786,26726,8554
46787,26726,468
46788,18008,29399
46789,18008,18988
46790,13523,27658
46791,13523,10440
46792,13523,8061
46793,21163,11949
46794,21163,24788
46795,21163,27185
46796,21589,26332
46797,21589,14405
46798,4004,15086
46799,4004,13753
46800,4004,8360
46801,15877,3453
46802,15877,21176
46803,15877,704
46804,18940,30555
46805,18940,14018
46806,18940,30718
46807,18940,4009
46808,7731,9076
46809,7731,1419
46810,7731,21510
46811,7731,3667
46812,5280,29399
46813,15413,30555
46814,15413,30121
46815,15413,13949
46816,3942,7067
46817,3942,26470
46818,3942,11003
46819,3942,18991
46820,3942,23466
46821,19005,4101
46822,26326,13719
46823,26326,3946
46824,29638,14718
46825,29638,20051
46826,29638,6737
46827,877,11723
46828,877,12862
46829,12348,31118
46830,12348,19743
46831,12348,11354
46832,11314,25157
46833,11314,5121
46834,19743,31118
46835,19743,11354
46836,27749,9029
46837,27749,30533
46838,27749,18703
46839,15161,28140
46840,15161,19013
46841,20540,29399
46842,20540,11439
46843,14263,13719
46844,14263,22726
46845,12249,27658
46846,12249,705
46847,12249,1327
